codelist_name,concept_id,concept_name,standard_concept
Primary malignant neoplasm of stomach,36526295,"Adenocarcinoma with spindle cell metaplasia of stomach, NOS",S
Primary malignant neoplasm of stomach,36544877,Gastrinoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36559268,"Hodgkin lymphoma, nodular sclerosis, grade 2 of body of stomach",S
Primary malignant neoplasm of stomach,36553278,"Adenocarcinoma in tubulovillous adenoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36528204,"Carcinoma simplex of stomach, NOS",S
Primary malignant neoplasm of stomach,36535404,Adenocarcinoma in villous adenoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36567983,"Epithelioma, malignant of body of stomach",S
Curvature of spine,4069940,Neuromuscular kyphosis,S
Primary malignant neoplasm of stomach,44501950,Mucinous adenocarcinoma of body of stomach,S
Curvature of spine,37207766,Congenital kyphosis of cervical spine,S
Primary malignant neoplasm of stomach,36715865,Primary malignant mesenchymal neoplasm of stomach,S
Primary malignant neoplasm of stomach,36521326,"Hodgkin lymphoma, nodular lymphocyte predominant of cardia, NOS",S
Acute conjunctivitis,765162,Acute atopic conjunctivitis of right eye,S
Primary malignant neoplasm of stomach,36528076,"Myeloproliferative neoplasm, unclassifiable of gastric antrum",S
Acute conjunctivitis,380111,Acute atopic conjunctivitis,S
Primary malignant neoplasm of stomach,36559687,"Mucin-producing adenocarcinoma of greater curvature of stomach, NOS",S
Fracture of humerus,435940,Closed fracture of shaft of humerus,S
Primary malignant neoplasm of stomach,36538187,"Hodgkin lymphoma, nodular sclerosis, grade 2 of gastric antrum",S
Primary malignant neoplasm of stomach,36517864,"Lymphoplasmacytic lymphoma of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36534471,Carcinofibroma of overlapping lesion of stomach,S
Fracture of humerus,4013463,"Open fracture distal humerus, capitellum",S
Primary malignant neoplasm of stomach,36565270,"Carcinoma, anaplastic, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,44501265,"Adenocarcinoma with mixed subtypes of cardia, NOS",S
Primary malignant neoplasm of stomach,36403148,Adenocarcinoma in situ in multiple adenomatous polyposis coli of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36550257,"Mixed adenoneuroendocrine carcinoma of cardia, NOS",S
Primary malignant neoplasm of stomach,36548498,"Diffuse large B-cell lymphoma, NOS, of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36552898,Desmoplastic small round cell tumor of pylorus,S
Primary malignant neoplasm of stomach,36536432,"Carcinoma, undifferentiated, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36557703,"Adenocarcinoma in multiple adenomatous polyps of greater curvature of stomach, NOS",S
Fracture of humerus,439941,Closed fracture of condyle of humerus,S
Fracture of humerus,4013458,"Closed fracture proximal humerus, four part",S
Curvature of spine,73297,Resolving infantile idiopathic scoliosis,S
Primary malignant neoplasm of stomach,36564592,Adenocarcinoma in multiple adenomatous polyps of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36532955,"Papillary carcinoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36551505,"Squamous cell carcinoma, spindle cell of overlapping lesion of stomach",S
Fracture of humerus,760331,Closed supracondylar fracture of left humerus,S
Primary malignant neoplasm of stomach,44500267,"Leiomyosarcoma, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36559923,"Hodgkin lymphoma, lymphocyte depletion, reticular of gastric antrum",S
Primary malignant neoplasm of stomach,36535200,"Stromal sarcoma, NOS, of pylorus",S
Primary malignant neoplasm of stomach,36715860,Primary malignant neuroendocrine neoplasm of pyloric antrum of stomach,S
Primary malignant neoplasm of stomach,44500355,"Neuroendocrine tumor, NOS, of cardia, NOS",S
Primary malignant neoplasm of stomach,36528059,"Hodgkin lymphoma, mixed cellularity, NOS, of overlapping lesion of stomach",S
Fracture of humerus,765334,Closed transcondylar fracture of distal left humerus,S
Primary malignant neoplasm of stomach,36545830,"Anaplastic large cell lymphoma, T-cell and Null-cell type of body of stomach",S
Primary malignant neoplasm of stomach,36520000,"Squamous cell carcinoma, spindle cell of lesser curvature of stomach, NOS",S
Curvature of spine,36716124,Intellectual disability with cataract and kyphosis syndrome,S
Primary malignant neoplasm of stomach,36537264,"Myeloid or lymphoid neoplasm with PDGFRA rearrangement of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36542807,"Carcinofibroma of stomach, NOS",S
Primary malignant neoplasm of stomach,36553321,"Scirrhous adenocarcinoma of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36525004,"Neuroendocrine tumor, grade 2 of gastric antrum",S
Primary malignant neoplasm of stomach,36524411,"Polygonal cell carcinoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36547536,"Leiomyosarcoma, NOS, of gastric antrum",S
Primary malignant neoplasm of stomach,4110570,Carcinoma of cardia,S
Primary malignant neoplasm of stomach,36520061,"Giant cell and spindle cell carcinoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36554719,Goblet cell carcinoid of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36532313,"Epithelioma, malignant of gastric antrum",S
Primary malignant neoplasm of stomach,36534831,T-cell large granular lymphocytic leukemia of gastric antrum,S
Primary malignant neoplasm of stomach,42511625,Acinar cell carcinoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36547784,"Medullary carcinoma, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36541356,Villous adenocarcinoma of overlapping lesion of stomach,S
Curvature of spine,4069937,Postural scoliosis,S
Curvature of spine,764206,Early-onset scoliosis deformity of spine,S
Primary malignant neoplasm of stomach,44501934,Linitis plastica of pylorus,S
Primary malignant neoplasm of stomach,36561986,"Hodgkin lymphoma, lymphocyte depletion, NOS, of gastric antrum",S
Primary malignant neoplasm of stomach,36541245,"Kaposi sarcoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36543712,"Hodgkin lymphoma, nodular sclerosis, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36532861,"Langerhans cell histiocytosis, disseminated of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36551781,Kaposi sarcoma of gastric antrum,S
Curvature of spine,37017436,Idiopathic scoliosis of thoracic and lumbar spine,S
Primary malignant neoplasm of stomach,36540883,Plasma cell myeloma of gastric antrum,S
Primary malignant neoplasm of stomach,36549553,"Carcinosarcoma, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36522035,"Squamous cell carcinoma, small cell, nonkeratinizing of body of stomach",S
Primary malignant neoplasm of stomach,36531359,Spindle cell sarcoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36552382,"Follicular lymphoma, grade 1 of fundus of stomach",S
Primary malignant neoplasm of stomach,36548075,"NK/T-cell lymphoma, nasal and nasal type of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36563913,"Papillary carcinoma, NOS, of gastric antrum",S
Fracture of humerus,760316,Closed fracture of greater tuberosity of proximal left humerus,S
Primary malignant neoplasm of stomach,36528589,Mantle cell lymphoma of pylorus,S
Primary malignant neoplasm of stomach,36523085,"Squamous cell carcinoma, keratinizing, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36547475,"Malignant tumor, small cell type of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36554554,Plasmablastic lymphoma of body of stomach,S
Primary malignant neoplasm of stomach,36526095,"Solid carcinoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36531760,"Hodgkin lymphoma, nodular sclerosis, cellular phase of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36551954,"Papillary carcinoma, NOS, of stomach, NOS",S
Primary malignant neoplasm of stomach,36549164,"Hodgkin lymphoma, NOS, of cardia, NOS",S
Fracture of humerus,760327,Closed fracture of lateral epicondyle of distal end of right humerus,S
Primary malignant neoplasm of stomach,36545384,Giant cell carcinoma of gastric antrum,S
Primary malignant neoplasm of stomach,36518920,"Enterochromaffin-like cell tumor of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,44501689,"Marginal zone B-cell lymphoma, NOS, of gastric antrum",S
Primary malignant neoplasm of stomach,36545572,"Basal cell adenocarcinoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36559843,Giant cell and spindle cell carcinoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,44501303,"Small cell carcinoma, NOS, of cardia, NOS",S
Primary malignant neoplasm of stomach,36518594,"Polygonal cell carcinoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36525553,"Mantle cell lymphoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36536601,"Plasmacytoma, extramedullary of stomach, NOS",S
Fracture of humerus,37311960,Fracture of head of humerus,S
Primary malignant neoplasm of stomach,36563387,"Giant cell carcinoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36520113,"Hodgkin lymphoma, lymphocyte-rich of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36551705,"Interdigitating dendritic cell sarcoma of stomach, NOS",S
Curvature of spine,36714074,Radioulnar synostosis with microcephaly and scoliosis syndrome,S
Primary malignant neoplasm of stomach,36545727,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36557614,"Solid carcinoma, NOS, of stomach, NOS",S
Primary malignant neoplasm of stomach,36567180,"Follicular lymphoma, grade 2 of body of stomach",S
Primary malignant neoplasm of stomach,44502146,"Follicular lymphoma, grade 1 of stomach, NOS",S
Primary malignant neoplasm of stomach,36521193,"Medullary carcinoma with lymphoid stroma of stomach, NOS",S
Primary malignant neoplasm of stomach,36524018,"Composite Hodgkin and non-Hodgkin lymphoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36521762,"Epithelioma, malignant of fundus of stomach",S
Primary malignant neoplasm of stomach,36568248,"Tumor cells, malignant of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36546455,Adenocarcinoma in villous adenoma of body of stomach,S
Primary malignant neoplasm of stomach,36543710,"Squamous cell carcinoma, adenoid of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36531879,"Neuroendocrine tumor, grade 2 of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36403046,"Adenocarcinoma in situ in adenomatous polyposis coli (C18._) of stomach, NOS",S
Primary malignant neoplasm of stomach,36541115,"Adult T-cell leukemia/lymphoma (HTLV-1 positive) of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36548754,"Follicular lymphoma, NOS, of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36567734,"ALK positive large B-cell lymphoma of stomach, NOS",S
Wax in ear canal,760186,Impacted cerumen in right ear,S
Glaucoma,761620,Glaucoma of left eye due to chamber angle anomaly,S
Glaucoma,40481141,Anatomical narrow angle glaucoma with borderline intraocular pressure,S
Glaucoma,761622,Glaucoma of right eye due to lens disorder,S
Glaucoma,37017221,Neovascular glaucoma due to diabetes mellitus,S
Glaucoma,37209015,Secondary open angle glaucoma due to ocular trauma,S
Glaucoma,437269,Intermittent angle-closure glaucoma,S
Sprain of ankle,43530699,Sprain of ankle grade I,S
Glaucoma,37209038,Secondary angle closure glaucoma due to uveitis,S
Glaucoma,437273,Pseudoexfoliation glaucoma,S
Glaucoma,44782843,Neovascular glaucoma due to hyphema,S
Glaucoma,440396,Glaucoma associated with ocular trauma,S
Glaucoma,436975,Pigmentary glaucoma,S
Glaucoma,435262,Primary open angle glaucoma,S
Sprain of ankle,73889,Sprain of distal tibiofibular ligament,S
Glaucoma,761581,Narrow angle glaucoma of left eye,S
Sprain of ankle,43530698,Sprain of ankle grade II,S
Glaucoma,765245,Glaucoma of left eye due to trauma,S
Glaucoma,438155,Glaucomatous atrophy of optic disc,S
Glaucoma,436108,Acute angle-closure glaucoma,S
Glaucoma,37209361,Cupping of left optic disc due to open-angle glaucoma of left eye,S
Glaucoma,765244,Glaucoma of right eye due to combination of mechanisms,S
Polyp of colon,4322881,Adenomatous polyp of colon,S
Polyp of colon,4176596,Polyp of sigmoid colon,S
Glaucoma,36713858,Cataract glaucoma syndrome,S
Glaucoma,36712988,Open-angle glaucoma of left eye caused by steroid,S
Glaucoma,605737,Secondary angle-closure glaucoma due to iridocorneal endothelial syndrome,S
Lump in right breast,37208046,Lobular carcinoma in situ of right breast,S
Lump in right breast,609066,Carcinoma in situ of right breast,S
Injury of eye region,4167859,Chemical keratitis,S
Injury of eye region,765245,Glaucoma of left eye due to trauma,S
Injury of eye region,42536709,Traumatic retinal hemorrhage,S
Injury of eye region,609293,Giant retinal tear of right eye,S
Injury of eye region,4338889,Acute retinal necrosis,S
Injury of eye region,440396,Glaucoma associated with ocular trauma,S
Injury of eye region,3662402,Bilateral photokeratitis of eyes,S
Injury of eye region,42538629,Loss of tissue of left eye and rupture,S
Injury of eye region,376119,Perforated corneal ulcer,S
Injury of eye region,37311635,Bilateral infected wound of eyelids due to nonvenomous insect bite,S
Injury of eye region,45757733,Rupture of posterior lens capsule as intraoperative complication,S
Injury of eye region,37309670,Open fracture of right orbital floor,S
Injury of eye region,4338756,Full thickness eyelid laceration with lacrimal passage damage,S
Injury of eye region,4229393,Traumatic mydriasis,S
Injury of eye region,40487884,Rupture of pupillary membrane,S
Injury of eye region,3655827,Partial thickness open wound of eyelid,S
Injury of eye region,376401,Traumatic cataract,S
Injury of eye region,3662176,Infected abrasion of skin of right eyelid,S
Injury of eye region,4334881,Iatrogenic retinal tear,S
Injury of eye region,4317952,Radiation retinopathy,S
Injury of eye region,40488806,Laceration of skin of eyelid,S
Injury of eye region,439303,Horseshoe retinal tear without detachment,S
Injury of eye region,4083599,"Retinal ""U"" tear",S
Injury of eye region,40487885,Rupture of Bowman's membrane,S
Injury of eye region,42538621,Traumatic avulsion of left eye,S
Injury of eye region,3657783,Bilateral perforation of cornea of eyes,S
